id,tenant_id,student_id,evaluator_id,evaluated_at,age_years,weight_kg,height_cm,wingspan_cm,waist_cm,hip_cm,imc,rce,sit_and_reach_cm,abdominal_reps,horizontal_jump_cm,medicine_ball_m,square_test_s,sprint_20m_s,run_6min_m,classifications,ai_diagnosis,notes,created_at,updated_at,ai_technical,ai_family,ai_goals,demo_data
89ae8b0b-efcd-4c17-be30-1dcb493d7140,07cc7290-5d3f-421b-a514-b21d6a683494,4e56c71f-b960-4157-967a-ff03ceb52e9b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,12,43.00,149.60,149.60,60.70,,19.21,0.406,31.00,42,184.00,4.90,6.10,3.64,1270.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
2586ecc9-7f70-4046-9a41-d7cd34e45d99,07cc7290-5d3f-421b-a514-b21d6a683494,4e921456-a54f-4794-8c9b-bc3d98e17dad,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,42.90,151.00,152.00,64.00,,18.81,0.424,29.00,37,173.00,4.40,6.45,3.84,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
342b66d7-337a-42e7-a164-dd58fa2b140e,07cc7290-5d3f-421b-a514-b21d6a683494,4e921456-a54f-4794-8c9b-bc3d98e17dad,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,44.10,151.80,152.80,63.60,,19.14,0.419,30.50,40,179.00,4.70,6.30,3.76,1220.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Muito Bom"", ""square"": ""Razoável""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
7ba87e76-a952-4eeb-aea7-c42c0c8eb077,07cc7290-5d3f-421b-a514-b21d6a683494,4e921456-a54f-4794-8c9b-bc3d98e17dad,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,45.30,152.60,153.60,63.20,,19.45,0.414,32.00,43,185.00,5.00,6.15,3.68,1280.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Excelente"", ""flex"": ""Razoável"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Muito Bom"", ""square"": ""Bom""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
9fafabf1-dbe0-4061-afa5-042adadf9c8b,07cc7290-5d3f-421b-a514-b21d6a683494,7d26c28e-b9f4-4297-9274-f707bbe7fdec,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,48.20,149.00,151.00,58.00,,21.71,0.389,30.00,38,174.00,4.50,6.50,3.88,1170.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a902022e-fe34-4703-960f-626379ae8010,07cc7290-5d3f-421b-a514-b21d6a683494,7d26c28e-b9f4-4297-9274-f707bbe7fdec,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,49.40,149.80,151.80,57.60,,22.01,0.385,31.50,41,180.00,4.80,6.35,3.80,1230.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
50c3e943-90a9-4cec-bde0-b0e5bba8522c,07cc7290-5d3f-421b-a514-b21d6a683494,7d26c28e-b9f4-4297-9274-f707bbe7fdec,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,50.60,150.60,152.60,57.20,,22.31,0.380,33.00,44,186.00,5.10,6.20,3.72,1290.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a2f56b07-64ef-4099-9c12-6f38286a20af,07cc7290-5d3f-421b-a514-b21d6a683494,fa7a55ed-9bf7-4e78-9850-c9dab4473857,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,52.00,156.00,154.00,62.00,,21.37,0.397,31.00,34,175.00,4.10,6.55,3.92,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
0c858675-a00b-49d8-9728-72a689e96203,07cc7290-5d3f-421b-a514-b21d6a683494,fa7a55ed-9bf7-4e78-9850-c9dab4473857,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,53.20,156.80,154.80,61.60,,21.64,0.393,32.50,37,181.00,4.40,6.40,3.84,1240.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
149c4664-bca6-4b3b-9c75-060c0e368ac4,07cc7290-5d3f-421b-a514-b21d6a683494,fa7a55ed-9bf7-4e78-9850-c9dab4473857,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,54.40,157.60,155.60,61.20,,21.90,0.388,34.00,40,187.00,4.70,6.25,3.76,1300.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
250f4f1d-0a42-41d8-b5b0-1cb06115306c,07cc7290-5d3f-421b-a514-b21d6a683494,73d86e84-8f15-4b15-ab12-0b1536bce938,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,59.30,163.00,162.00,63.00,,22.32,0.387,28.00,35,168.00,4.20,6.40,3.80,1190.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Fraco"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
47406911-59ab-4df5-a8b2-b8bce635702e,07cc7290-5d3f-421b-a514-b21d6a683494,73d86e84-8f15-4b15-ab12-0b1536bce938,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,60.50,163.80,162.80,62.60,,22.55,0.382,29.50,38,174.00,4.50,6.25,3.72,1250.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
34ea4fd7-5c11-460f-b045-57e219b51754,07cc7290-5d3f-421b-a514-b21d6a683494,73d86e84-8f15-4b15-ab12-0b1536bce938,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,61.70,164.60,163.60,62.20,,22.77,0.378,31.00,41,180.00,4.80,6.10,3.64,1310.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
28494962-186d-48d8-8823-a5c8040fa088,07cc7290-5d3f-421b-a514-b21d6a683494,514eefde-c79b-4fb0-810b-b6612e3d0e24,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.60,168.00,168.00,67.00,,22.18,0.399,29.00,36,169.00,4.30,6.45,3.84,1200.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
6fe37ffb-e1e9-477f-92c6-2c3561ef75e3,07cc7290-5d3f-421b-a514-b21d6a683494,514eefde-c79b-4fb0-810b-b6612e3d0e24,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,16,63.80,168.80,168.80,66.60,,22.39,0.395,30.50,39,175.00,4.60,6.30,3.76,1260.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f5d16301-5504-4e27-a411-12bd923db006,07cc7290-5d3f-421b-a514-b21d6a683494,514eefde-c79b-4fb0-810b-b6612e3d0e24,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,65.00,169.60,169.60,66.20,,22.60,0.390,32.00,42,181.00,4.90,6.15,3.68,1320.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Muito Bom"", ""mball"": ""Bom"", ""sprint"": ""Muito Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
10329abf-399f-4301-b6f7-e70497132b8e,07cc7290-5d3f-421b-a514-b21d6a683494,e26de383-c1c4-40b8-8dad-5e2e358a6c4b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.90,177.00,178.00,68.00,,20.08,0.384,30.00,37,170.00,4.40,6.50,3.88,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Muito Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
499106b6-e2a4-4a67-b87d-94e941be396e,07cc7290-5d3f-421b-a514-b21d6a683494,e26de383-c1c4-40b8-8dad-5e2e358a6c4b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,16,64.10,177.80,178.80,67.60,,20.28,0.380,31.50,40,176.00,4.70,6.35,3.80,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
de7a09b3-ff22-43fa-a889-5b0db387d778,07cc7290-5d3f-421b-a514-b21d6a683494,e26de383-c1c4-40b8-8dad-5e2e358a6c4b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,65.30,178.60,179.60,67.20,,20.47,0.376,33.00,43,182.00,5.00,6.20,3.72,1240.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
0ebda820-8309-44a5-a30d-91a0cdc476ba,07cc7290-5d3f-421b-a514-b21d6a683494,a5e4ba86-08fb-4233-a2dd-b810aef95a9b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,36.20,145.00,147.00,61.50,,17.22,0.424,31.00,38,171.00,4.50,6.55,3.92,1130.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
9d007ed3-b67e-499c-b773-b43364792d93,07cc7290-5d3f-421b-a514-b21d6a683494,a5e4ba86-08fb-4233-a2dd-b810aef95a9b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,37.40,145.80,147.80,61.10,,17.59,0.419,32.50,41,177.00,4.80,6.40,3.84,1190.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Excelente"", ""flex"": ""Bom"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Muito Bom"", ""square"": ""Razoável""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
258190d2-34b7-4827-910c-ddc4b1c1b204,07cc7290-5d3f-421b-a514-b21d6a683494,a5e4ba86-08fb-4233-a2dd-b810aef95a9b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,38.60,146.60,148.60,60.70,,17.96,0.414,34.00,44,183.00,5.10,6.25,3.76,1250.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Excelente"", ""flex"": ""Bom"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Excelente"", ""sprint"": ""Muito Bom"", ""square"": ""Bom""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
1d735d56-d7db-4298-83ae-b511984b8513,07cc7290-5d3f-421b-a514-b21d6a683494,e13e8bd1-4ed6-4634-8e12-bd8c69ff855f,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,9,34.00,143.00,141.00,61.00,,16.63,0.427,26.00,30,160.00,3.70,6.80,4.00,1060.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b08c2a2a-35f4-4414-b489-d41771d151e1,07cc7290-5d3f-421b-a514-b21d6a683494,e13e8bd1-4ed6-4634-8e12-bd8c69ff855f,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,10,35.20,143.80,141.80,60.60,,17.02,0.421,27.50,33,166.00,4.00,6.65,3.92,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
13948bf6-8fcc-45ef-bcdd-039283dd0d4b,07cc7290-5d3f-421b-a514-b21d6a683494,e13e8bd1-4ed6-4634-8e12-bd8c69ff855f,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,10,36.40,144.60,142.60,60.20,,17.41,0.416,29.00,36,172.00,4.30,6.50,3.84,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a00e6e1a-b09a-4ef5-9675-60c073ba192d,07cc7290-5d3f-421b-a514-b21d6a683494,5ff9c10c-b1fe-47a4-a0d6-6061087a6e95,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,41.30,145.00,144.00,58.00,,19.64,0.400,27.00,31,161.00,3.80,6.85,4.04,1070.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
10ae0e90-4d3a-47d7-9750-1de29c395734,07cc7290-5d3f-421b-a514-b21d6a683494,5ff9c10c-b1fe-47a4-a0d6-6061087a6e95,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,42.50,145.80,144.80,57.60,,19.99,0.395,28.50,34,167.00,4.10,6.70,3.96,1130.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
067dcc2c-f83c-4005-9a85-da3f0f4d4619,07cc7290-5d3f-421b-a514-b21d6a683494,5ff9c10c-b1fe-47a4-a0d6-6061087a6e95,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,12,43.70,146.60,145.60,57.20,,20.33,0.390,30.00,37,173.00,4.40,6.55,3.88,1190.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
fd82a3a0-48a0-4dba-899c-05509f174f18,07cc7290-5d3f-421b-a514-b21d6a683494,dc37698c-6cef-444b-b4e9-b87e83a8eff4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,10,41.60,144.00,144.00,57.50,,20.06,0.399,28.00,32,162.00,3.90,6.90,4.08,1080.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
48122dfb-bd98-41b0-bed1-907087879391,07cc7290-5d3f-421b-a514-b21d6a683494,dc37698c-6cef-444b-b4e9-b87e83a8eff4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,42.80,144.80,144.80,57.10,,20.41,0.394,29.50,35,168.00,4.20,6.75,4.00,1140.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
7c7ee922-528f-44cc-8193-68dffa21f18c,07cc7290-5d3f-421b-a514-b21d6a683494,dc37698c-6cef-444b-b4e9-b87e83a8eff4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,44.00,145.60,145.60,56.70,,20.76,0.389,31.00,38,174.00,4.50,6.60,3.92,1200.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
80bb9f65-7318-44a0-bce9-b1b12aad28f0,07cc7290-5d3f-421b-a514-b21d6a683494,29747f52-1c33-46ff-83b8-7d014f0dc6c2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,47.90,152.00,153.00,61.50,,20.73,0.405,29.00,33,163.00,4.00,6.95,4.12,1090.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
58b1e0ac-df89-43c5-a4a0-ab3551153797,07cc7290-5d3f-421b-a514-b21d6a683494,29747f52-1c33-46ff-83b8-7d014f0dc6c2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,49.10,152.80,153.80,61.10,,21.03,0.400,30.50,36,169.00,4.30,6.80,4.04,1150.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
35323c46-be0a-412f-84e6-9214b0dce05e,07cc7290-5d3f-421b-a514-b21d6a683494,29747f52-1c33-46ff-83b8-7d014f0dc6c2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,50.30,153.60,154.60,60.70,,21.32,0.395,32.00,39,175.00,4.60,6.65,3.96,1210.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
ce104416-8e0c-4b88-85fd-f71afc5521fd,07cc7290-5d3f-421b-a514-b21d6a683494,9595797d-3609-4837-a554-305f8725f526,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,13,54.20,158.00,160.00,62.50,,21.71,0.396,26.00,34,156.00,4.10,6.80,4.00,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
362a0fa3-b652-4a8e-afe7-879812a369e9,07cc7290-5d3f-421b-a514-b21d6a683494,9595797d-3609-4837-a554-305f8725f526,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,55.40,158.80,160.80,62.10,,21.97,0.391,27.50,37,162.00,4.40,6.65,3.92,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
